"year","run_id","threshold","confirmation_lens","admin_level","target_pop_cumu","true_ac_cumu"
2024,61,0.001,"global-estimate","admin2",8569616.47027208,61337.2473915372
2024,61,0.001,"no-estimate","admin1",35133078.1694395,76973.0886214948
2024,61,0.001,"no-estimate","admin2",26284347.851494,98720.1082273474
2024,62,1e-04,"district-estimate","admin1",137336078.5217,144935.603814154
2024,62,1e-04,"district-estimate","admin2",100565099.491145,158174.942764711
2024,62,1e-04,"global-estimate","admin1",117775138.602537,138551.864951697
2024,62,1e-04,"global-estimate","admin2",88719917.9376761,153276.461775422
2024,62,1e-04,"no-estimate","admin1",224849649.744237,162142.20945844
2024,62,1e-04,"no-estimate","admin2",148022234.639919,166473.017615424
2024,62,2e-04,"district-estimate","admin1",75274823.8134328,122423.55264963
2024,62,2e-04,"district-estimate","admin2",64948173.3710526,144516.16780993
2024,62,2e-04,"global-estimate","admin1",67218761.7124311,133908.021077048
2024,62,2e-04,"global-estimate","admin2",45214983.6895494,151790.679717141
2024,62,2e-04,"no-estimate","admin1",136186885.286684,143927.999584343
2024,62,2e-04,"no-estimate","admin2",104096603.286773,157942.817853848
2024,62,0.001,"district-estimate","admin1",4419392.77353817,37776.1089693642
2024,62,0.001,"district-estimate","admin2",13520445.0902673,89336.9338762655
2024,62,0.001,"global-estimate","admin1",3218130.95211911,33890.2451278305
2024,62,0.001,"global-estimate","admin2",9890988.13515773,77606.4875833538
2024,62,0.001,"no-estimate","admin1",32752474.418279,84187.1248574144
2024,62,0.001,"no-estimate","admin2",29500135.8344688,115585.313440595
2024,63,1e-04,"district-estimate","admin1",156111666.754649,143847.953521132
2024,63,1e-04,"district-estimate","admin2",107328776.962614,154284.032372841
2024,63,1e-04,"global-estimate","admin1",119776120.653652,132368.002414327
2024,63,1e-04,"global-estimate","admin2",93128403.7201823,148620.848216734
2024,63,1e-04,"no-estimate","admin1",247406696.544791,159224.789022179
2024,63,1e-04,"no-estimate","admin2",147491704.644863,161391.705716937
2024,63,2e-04,"district-estimate","admin1",80607390.9470771,117079.250951582
2024,63,2e-04,"district-estimate","admin2",64476528.2146591,137982.182367899
2024,63,2e-04,"global-estimate","admin1",65637296.4270093,112463.252466544
2024,63,2e-04,"global-estimate","admin2",46536891.2175301,129952.33263379
2024,63,2e-04,"no-estimate","admin1",145734937.548304,140635.744523894
2024,63,2e-04,"no-estimate","admin2",108589344.304563,153942.523745949
2024,63,0.001,"district-estimate","admin1",5140897.34792557,30398.1638609011
2024,63,0.001,"district-estimate","admin2",13677299.7791806,79504.2885218883
2024,63,0.001,"global-estimate","admin1",2678947.10757972,23078.1027899821
2024,63,0.001,"global-estimate","admin2",10305683.3090759,67109.1063028123
2024,63,0.001,"no-estimate","admin1",33778013.8169263,76137.7985722859
2024,63,0.001,"no-estimate","admin2",29599983.2781958,106811.831937663
2024,64,1e-04,"district-estimate","admin1",151893013.493902,134822.73320258
2024,64,1e-04,"district-estimate","admin2",103975796.261867,145039.961395429
2024,64,1e-04,"global-estimate","admin1",121314821.332481,125786.336068438
2024,64,1e-04,"global-estimate","admin2",91993078.7578151,140640.956106017
2024,64,1e-04,"no-estimate","admin1",251010326.058074,151239.110317276
2024,64,1e-04,"no-estimate","admin2",147859146.617248,152969.872252856
2024,64,2e-04,"district-estimate","admin1",76583794.1819672,108147.696854984
2024,64,2e-04,"district-estimate","admin2",65167718.1536514,130569.922658447
2024,64,2e-04,"global-estimate","admin1",62875708.0918525,92436.0589192208
2024,64,2e-04,"global-estimate","admin2",48570896.230938,113659.374303515
2024,64,2e-04,"no-estimate","admin1",150370191.758578,133970.902592634
2024,64,2e-04,"no-estimate","admin2",108187330.22366,145418.154373891
2024,64,0.001,"district-estimate","admin1",3401870.69537854,21154.8954412601
2024,64,0.001,"district-estimate","admin2",13513313.0215175,73203.0273233704
2024,64,0.001,"global-estimate","admin1",3218130.95211911,20676.1867777816
2024,64,0.001,"global-estimate","admin2",9096240.87590851,59437.2311355849
2024,64,0.001,"no-estimate","admin1",33778013.8169263,70322.2078430614
2024,64,0.001,"no-estimate","admin2",29043093.6809793,100154.652760096
2024,65,1e-04,"district-estimate","admin1",124787909.262467,132563.594416816
2024,65,1e-04,"district-estimate","admin2",98123367.0258815,148196.923934714
2024,65,1e-04,"global-estimate","admin1",117886896.568509,129791.979736228
2024,65,1e-04,"global-estimate","admin2",90488290.7354003,145285.569194547
2024,65,1e-04,"no-estimate","admin1",246093099.205209,154374.371162736
2024,65,1e-04,"no-estimate","admin2",143233147.142274,156416.357117663
2024,65,2e-04,"district-estimate","admin1",74243471.9598405,113929.408844497
2024,65,2e-04,"district-estimate","admin2",66874846.5447516,136791.499753284
2024,65,2e-04,"global-estimate","admin1",64266190.6400399,113227.281911403
2024,65,2e-04,"global-estimate","admin2",50221878.6671616,134332.287925756
2024,65,2e-04,"no-estimate","admin1",133395263.899996,134378.736132202
2024,65,2e-04,"no-estimate","admin2",103675834.172849,148863.407120274
2024,65,0.001,"district-estimate","admin1",6831769.42281002,33963.1184494109
2024,65,0.001,"district-estimate","admin2",14763279.8136215,83573.896161994
2024,65,0.001,"global-estimate","admin1",3218130.95211911,23324.0278477282
2024,65,0.001,"global-estimate","admin2",10627058.1648304,70019.1620087037
2024,65,0.001,"no-estimate","admin1",35350261.2479198,76849.0415699877
2024,65,0.001,"no-estimate","admin2",27105420.1297593,103121.532685017
2024,66,1e-04,"district-estimate","admin1",147781481.797796,152783.060272349
2024,66,1e-04,"district-estimate","admin2",107007831.69887,166015.662164344
2024,66,1e-04,"global-estimate","admin1",125353804.412012,145866.819194561
2024,66,1e-04,"global-estimate","admin2",93724709.2967984,160913.64913326
2024,66,1e-04,"no-estimate","admin1",243860565.139059,171019.324127684
2024,66,1e-04,"no-estimate","admin2",149107832.640472,173404.089839768
2024,66,2e-04,"district-estimate","admin1",86037977.7541267,131022.665685093
2024,66,2e-04,"district-estimate","admin2",71055942.1698118,152900.113567984
2024,66,2e-04,"global-estimate","admin1",68192808.2491302,139255.14814435
2024,66,2e-04,"global-estimate","admin2",50598940.0290678,160086.702157419
2024,66,2e-04,"no-estimate","admin1",141876813.899559,150771.949891685
2024,66,2e-04,"no-estimate","admin2",107887161.167808,165279.556427694
2024,66,0.001,"district-estimate","admin1",8513849.24134648,40895.8907633251
2024,66,0.001,"district-estimate","admin2",13519357.1211957,90455.488423718
2024,66,0.001,"global-estimate","admin1",3401870.69537854,26617.8055586047
2024,66,0.001,"global-estimate","admin2",11014022.4332091,81533.1781528442
2024,66,0.001,"no-estimate","admin1",39730124.2335729,91863.0393648199
2024,66,0.001,"no-estimate","admin2",27834719.9650524,113482.286558374
2024,67,1e-04,"district-estimate","admin1",144256100.655385,142956.395369958
2024,67,1e-04,"district-estimate","admin2",105603124.765921,156898.507199888
2024,67,1e-04,"global-estimate","admin1",132746069.567488,139419.072977126
2024,67,1e-04,"global-estimate","admin2",99043872.0318246,153985.890569634
2024,67,1e-04,"no-estimate","admin1",241848934.969467,161370.640372342
2024,67,1e-04,"no-estimate","admin2",141510035.464505,163476.364004821
2024,67,2e-04,"district-estimate","admin1",86371727.6827415,122050.672014739
2024,67,2e-04,"district-estimate","admin2",68800544.3916173,143369.724996274
2024,67,2e-04,"global-estimate","admin1",62207369.1738936,130043.693590848
2024,67,2e-04,"global-estimate","admin2",51351594.9085668,155452.871861004
2024,67,2e-04,"no-estimate","admin1",140355930.679286,141884.656698354
2024,67,2e-04,"no-estimate","admin2",102308522.49154,155151.477408981
2024,67,0.001,"district-estimate","admin1",5770658.23232034,27022.7475915514
2024,67,0.001,"district-estimate","admin2",14146320.774128,84098.5876807085
2024,67,0.001,"global-estimate","admin1",3218130.95211911,19362.3111367784
2024,67,0.001,"global-estimate","admin2",11029447.6927576,74246.4249312085
2024,67,0.001,"no-estimate","admin1",37578769.4372241,83712.9589764662
2024,67,0.001,"no-estimate","admin2",26437986.373941,105520.363457584
2024,68,1e-04,"district-estimate","admin1",137667456.838258,139695.878607344
2024,68,1e-04,"district-estimate","admin2",104904756.968867,153497.873436054
2024,68,1e-04,"global-estimate","admin1",118282561.555364,133304.657079529
2024,68,1e-04,"global-estimate","admin2",89428769.9120175,148132.294926004
2024,68,1e-04,"no-estimate","admin1",230284791.190618,156813.271993035
2024,68,1e-04,"no-estimate","admin2",141063671.004747,159964.701243642
2024,68,2e-04,"district-estimate","admin1",78382380.342677,117329.46336899
2024,68,2e-04,"district-estimate","admin2",64602994.2323207,138677.275651787
2024,68,2e-04,"global-estimate","admin1",59815204.1217809,115662.984039404
2024,68,2e-04,"global-estimate","admin2",52880865.8591109,142697.906855687
2024,68,2e-04,"no-estimate","admin1",137615775.602567,139397.856456026
2024,68,2e-04,"no-estimate","admin2",107059034.6656,153314.644796665
2024,68,0.001,"district-estimate","admin1",7137164.99756908,35421.1407387452
2024,68,0.001,"district-estimate","admin2",14005950.2630515,83741.3434427427
2024,68,0.001,"global-estimate","admin1",3218130.95211911,23877.7050044732
2024,68,0.001,"global-estimate","admin2",10814240.5418989,72379.0902291331
2024,68,0.001,"no-estimate","admin1",32752474.418279,76875.7946652258
2024,68,0.001,"no-estimate","admin2",26621369.9252883,106261.936231188
2024,69,1e-04,"district-estimate","admin1",132707918.324354,140695.095361249
2024,69,1e-04,"district-estimate","admin2",108681904.204475,156369.041958937
2024,69,1e-04,"global-estimate","admin1",126891959.622759,138303.36906686
2024,69,1e-04,"global-estimate","admin2",95156796.4758772,151735.44836689
2024,69,1e-04,"no-estimate","admin1",247195313.821084,160784.343440252
2024,69,1e-04,"no-estimate","admin2",146998334.030517,163003.725960024
2024,69,2e-04,"district-estimate","admin1",82966574.0153726,121500.444475006
2024,69,2e-04,"district-estimate","admin2",63434376.4407897,140370.640872016
2024,69,2e-04,"global-estimate","admin1",67255911.0018695,116417.304515046
2024,69,2e-04,"global-estimate","admin2",46253640.9755007,133088.6881954
2024,69,2e-04,"no-estimate","admin1",138098918.705799,141350.797888743
2024,69,2e-04,"no-estimate","admin2",106101057.185184,154909.991276941
2024,69,0.001,"district-estimate","admin1",5786929.34152815,33379.4964297957
2024,69,0.001,"district-estimate","admin2",13865543.7463059,83219.3391905664
2024,69,0.001,"global-estimate","admin1",2678947.10757972,24160.6371501632
2024,69,0.001,"global-estimate","admin2",11706779.6613716,76931.1719556339
2024,69,0.001,"no-estimate","admin1",33778013.8169263,80585.2125036888
2024,69,0.001,"no-estimate","admin2",27239463.5059462,107534.299415636
2024,70,1e-04,"district-estimate","admin1",133257100.515244,134138.870500924
2024,70,1e-04,"district-estimate","admin2",103215360.477902,149555.388795417
2024,70,1e-04,"global-estimate","admin1",123655138.146067,130827.293245616
2024,70,1e-04,"global-estimate","admin2",90083903.8698694,145099.419814808
2024,70,1e-04,"no-estimate","admin1",237929219.283236,153411.52299537
2024,70,1e-04,"no-estimate","admin2",140002491.675711,156203.510203195
2024,70,2e-04,"district-estimate","admin1",75787294.4450221,111105.40456743
2024,70,2e-04,"district-estimate","admin2",70798176.0002334,137532.904789748
2024,70,2e-04,"global-estimate","admin1",57223748.5606648,109071.198507392
2024,70,2e-04,"global-estimate","admin2",49271429.5937551,135942.946938839
2024,70,2e-04,"no-estimate","admin1",131601406.994723,132999.105359026
2024,70,2e-04,"no-estimate","admin2",103683863.135618,149122.725352406
2024,70,0.001,"district-estimate","admin1",4500889.29824108,28372.0463540409
2024,70,0.001,"district-estimate","admin2",12147310.3131175,76937.1768661457
2024,70,0.001,"global-estimate","admin1",3708567.53618516,25972.3647427115
2024,70,0.001,"global-estimate","admin2",10334568.5756666,68003.0231046499
2024,70,0.001,"no-estimate","admin1",38983839.6184111,80751.3973415572
2024,70,0.001,"no-estimate","admin2",27278459.4599418,102589.519553186
2024,71,1e-04,"district-estimate","admin1",141590056.424568,156591.169336639
2024,71,1e-04,"district-estimate","admin2",103321444.8516,168721.460775817
2024,71,1e-04,"global-estimate","admin1",121395656.759117,150178.805406019
2024,71,1e-04,"global-estimate","admin2",95070741.5243694,165069.125773716
2024,71,1e-04,"no-estimate","admin1",241386899.725606,173763.324025126
2024,71,1e-04,"no-estimate","admin2",140507548.37786,175363.665611529
2024,71,2e-04,"district-estimate","admin1",78360333.5635889,133009.947310522
2024,71,2e-04,"district-estimate","admin2",65706789.3565766,154808.087428303
2024,71,2e-04,"global-estimate","admin1",68841064.704549,141048.296723326
2024,71,2e-04,"global-estimate","admin2",50547933.7280378,158152.583218514
2024,71,2e-04,"no-estimate","admin1",137589683.01401,155205.486583112
2024,71,2e-04,"no-estimate","admin2",107228454.199728,168940.942883496
2024,71,0.001,"district-estimate","admin1",5605577.92370431,42342.8061785004
2024,71,0.001,"district-estimate","admin2",12876936.1328981,98133.9124452084
2024,71,0.001,"global-estimate","admin1",3218130.95211911,33991.0602492667
2024,71,0.001,"global-estimate","admin2",10221250.6582577,89458.6186103056
2024,71,0.001,"no-estimate","admin1",33491351.6262691,94416.5153813786
2024,71,0.001,"no-estimate","admin2",26502155.4301335,120371.985002797
2024,72,1e-04,"district-estimate","admin1",140817435.283365,147114.762525357
2024,72,1e-04,"district-estimate","admin2",107893914.351277,162262.927909756
2024,72,1e-04,"global-estimate","admin1",120108040.847455,140864.697205735
2024,72,1e-04,"global-estimate","admin2",95796910.1512967,157830.917792147
2024,72,1e-04,"no-estimate","admin1",242936240.026619,165875.191782917
2024,72,1e-04,"no-estimate","admin2",145762732.637049,168909.948773883
2024,72,2e-04,"district-estimate","admin1",83458014.4735441,127160.689338145
2024,72,2e-04,"district-estimate","admin2",68207509.5538149,147541.412262582
2024,72,2e-04,"global-estimate","admin1",68361533.5134269,118124.430630767
2024,72,2e-04,"global-estimate","admin2",56498540.9641794,145868.026298113
2024,72,2e-04,"no-estimate","admin1",142296184.994834,146933.182973187
2024,72,2e-04,"no-estimate","admin2",105781635.420512,160814.412913449
2024,72,0.001,"district-estimate","admin1",4419392.77353817,30166.1450297161
2024,72,0.001,"district-estimate","admin2",13410576.8926615,89372.994023371
2024,72,0.001,"global-estimate","admin1",4419392.77353817,30166.1450297161
2024,72,0.001,"global-estimate","admin2",10102052.3393701,77425.7976201507
2024,72,0.001,"no-estimate","admin1",33251774.1666222,85630.9088563247
2024,72,0.001,"no-estimate","admin2",28292386.3252502,113694.219822878
2024,73,1e-04,"district-estimate","admin1",149816012.872717,145258.983760609
2024,73,1e-04,"district-estimate","admin2",104508267.03051,157393.508002199
2024,73,1e-04,"global-estimate","admin1",124332021.39783,137362.877248228
2024,73,1e-04,"global-estimate","admin2",93045033.3620259,152907.394052137
2024,73,1e-04,"no-estimate","admin1",243069057.553477,161325.288387345
2024,73,1e-04,"no-estimate","admin2",144860793.859571,164299.161143288
2024,73,2e-04,"district-estimate","admin1",71465933.6709279,116065.646404148
2024,73,2e-04,"district-estimate","admin2",68407327.5673599,143468.847415401
2024,73,2e-04,"global-estimate","admin1",66985492.7101411,128640.812847106
2024,73,2e-04,"global-estimate","admin2",50939321.6952269,150152.83995584
2024,73,2e-04,"no-estimate","admin1",139158893.741985,141988.859718294
2024,73,2e-04,"no-estimate","admin2",105270720.01467,156988.25385568
2024,73,0.001,"district-estimate","admin1",6241911.44198718,32534.9910667934
2024,73,0.001,"district-estimate","admin2",12401982.0810159,80831.1423054382
