"ISO","confirmation_lens","admin_level","threshold","targeted_admins","mean_true_ir","mean_confirmed_ir"
"SLE","district-estimate","admin1",0.001,"Western, Northern",0.00132947234254223,0.00132947234254223
"SLE","district-estimate","admin2",1e-04,"Kenema, Bombali, Kambia, Port Loko, Tonkolili, Bo, Bonthe, Moyamba, Pujehun, Western Rural, Western Urban, Koinadugu, Kono",0.000705960456970786,0.000705960456970786
"SLE","district-estimate","admin2",2e-04,"Kenema, Bombali, Kambia, Port Loko, Tonkolili, Bo, Bonthe, Pujehun, Western Rural, Western Urban, Moyamba",0.000819771761845519,0.000819771761845519
"SLE","district-estimate","admin2",0.001,"Kambia, Port Loko, Western Rural, Western Urban, Pujehun, Bombali, Moyamba",0.00108206234941917,0.00108206234941917
"SLE","global-estimate","admin1",1e-04,"Eastern, Northern, Southern, Western",0.000764251914622235,0.000531659560206793
"SLE","global-estimate","admin1",2e-04,"Northern, Southern, Western",0.000668312133020426,0.000501419425302506
"SLE","global-estimate","admin1",0.001,"Western",0.00210689785738176,0.00135267908326531
"SLE","global-estimate","admin2",1e-04,"Kenema, Bombali, Kambia, Port Loko, Tonkolili, Bo, Bonthe, Moyamba, Pujehun, Western Rural, Western Urban, Koinadugu, Kono",0.000676894272096334,0.000520598266635197
"SLE","global-estimate","admin2",2e-04,"Kenema, Bombali, Kambia, Port Loko, Tonkolili, Bo, Bonthe, Moyamba, Pujehun, Western Rural, Western Urban, Kono, Koinadugu",0.000618323943183614,0.00048804388344722
"SLE","global-estimate","admin2",0.001,"Western Rural, Western Urban, Kambia, Port Loko",0.001647174554919,0.00123601141468139
"SLE","no-estimate","admin1",1e-04,"Eastern, Northern, Southern, Western",0.000764251914622235,0.001536460261448
"SLE","no-estimate","admin1",2e-04,"Eastern, Northern, Southern, Western",0.000764251914622235,0.001536460261448
"SLE","no-estimate","admin1",0.001,"Northern, Western, Southern",0.000962853553708458,0.0019361188111748
"SLE","no-estimate","admin2",1e-04,"Kenema, Kono, Bombali, Kambia, Koinadugu, Port Loko, Tonkolili, Bo, Bonthe, Moyamba, Pujehun, Western Rural, Western Urban",0.000676894272096334,0.0015044938692583
"SLE","no-estimate","admin2",2e-04,"Kenema, Bombali, Kambia, Port Loko, Tonkolili, Bo, Bonthe, Moyamba, Pujehun, Western Rural, Western Urban, Koinadugu, Kono",0.000676894272096334,0.0015044938692583
"SLE","no-estimate","admin2",0.001,"Kambia, Port Loko, Bonthe, Pujehun, Western Rural, Western Urban, Bombali, Tonkolili, Moyamba",0.000900918138218261,0.00201863182022899
"SOM","district-estimate","admin1",1e-04,"Bakool, Banaadir, Bari, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Mudug, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Awdal, Sanaag",0.000922051199864374,0.000922051199864374
"SOM","district-estimate","admin1",2e-04,"Banaadir, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Bari, Mudug, Bakool, Awdal, Sanaag",0.000922051199864374,0.000922051199864374
"SOM","district-estimate","admin1",0.001,"Banaadir, Galguduud, Gedo, Jubbada Dhexe, Jubbada Hoose, Bay, Hiiraan, Nugaal, Mudug, Shabeellaha Hoose",0.00130198925613049,0.00130198925613049
"SOM","district-estimate","admin2",1e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Xarardheere, Eyl, Balcad, Jawhar, Afgooye, Baraawe, Kuntuwaaray, Marka, Qoryooley, Gaalkacayo, Hargeysa, Caabudwaaq, Badhan, Baar-Dheere, Qardho, Ceel Waaq, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya, Hobyo, Oodweyne",0.00109517758528662,0.00109517758528662
"SOM","district-estimate","admin2",2e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Xarardheere, Eyl, Balcad, Afgooye, Baraawe, Kuntuwaaray, Marka, Qoryooley, Gaalkacayo, Jawhar, Qardho, Ceel Waaq, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya",0.00124818925898488,0.00124818925898488
"SOM","district-estimate","admin2",0.001,"Mogadisho, Qansax Dheere, Cadaado, Ceel Buur, Beled Xaawo, Jalalaqsi, Bu'aale, Jilib, Saakow, Jamaame, Kismaayo, Eyl, Balcad, Afgooye, Zeylac, Baydhabo, Ceel Dheer, Garbahaaray, Buulo Burdo, Beled Weyn, Afmadow, Xarardheere, Baraawe, Bosaaso, Dolow, Tiyeeglow, Marka, Ceel Waaq, Badhaadhe, Jawhar",0.00169128283536227,0.00169128283536227
"SOM","global-estimate","admin1",1e-04,"Awdal, Bakool, Banaadir, Bari, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Mudug, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Sanaag",0.000917726024794507,0.00077534390273796
"SOM","global-estimate","admin1",2e-04,"Banaadir, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Bari, Mudug, Bakool",0.000913144423587106,0.00080637150537859
"SOM","global-estimate","admin1",0.001,"Banaadir, Gedo, Jubbada Dhexe, Jubbada Hoose, Nugaal, Galguduud, Hiiraan, Mudug",0.00150290313258381,0.00125159849933092
"SOM","global-estimate","admin2",1e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Xarardheere, Eyl, Balcad, Jawhar, Afgooye, Baraawe, Kuntuwaaray, Marka, Qoryooley, Gaalkacayo, Qardho, Ceel Waaq, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya, Wanla Weyn, Hobyo, Oodweyne",0.00116470322718219,0.000952235640476833
"SOM","global-estimate","admin2",2e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Xarardheere, Eyl, Balcad, Afgooye, Baraawe, Kuntuwaaray, Marka, Ceel Dheer, Jawhar, Gaalkacayo, Qoryooley, Caabudwaaq, Ceel Waaq, Qardho, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya, Baar-Dheere, Oodweyne",0.00110770332794821,0.000944728886174363
"SOM","global-estimate","admin2",0.001,"Zeylac, Mogadisho, Qansax Dheere, Cadaado, Beled Xaawo, Jalalaqsi, Bu'aale, Jilib, Saakow, Jamaame, Kismaayo, Eyl, Ceel Dheer, Balcad, Afgooye, Garbahaaray, Afmadow, Xarardheere, Buulo Burdo, Ceel Buur, Tiyeeglow, Ceel Waaq, Baraawe, Badhaadhe",0.00200504842051409,0.00162009484729869
"SOM","no-estimate","admin1",1e-04,"Awdal, Bakool, Banaadir, Bari, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Mudug, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Woqooyi Galbeed, Sanaag",0.000863703409106415,0.00173478274006542
"SOM","no-estimate","admin1",2e-04,"Awdal, Bakool, Banaadir, Bari, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Mudug, Nugaal, Shabeellaha Dhexe, Shabeellaha Hoose, Sanaag",0.000917726024794507,0.00184470733765147
"SOM","no-estimate","admin1",0.001,"Banaadir, Bay, Galguduud, Gedo, Hiiraan, Jubbada Dhexe, Jubbada Hoose, Nugaal, Shabeellaha Hoose, Shabeellaha Dhexe, Mudug",0.00121604290068842,0.00242539529397758
"SOM","no-estimate","admin2",1e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Baar-Dheere, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Gaalkacayo, Xarardheere, Eyl, Balcad, Jawhar, Afgooye, Baraawe, Kuntuwaaray, Marka, Qoryooley, Hargeysa, Qandala, Caabudwaaq, Badhan, Sablale, Wanla Weyn, Burao, Qardho, Ceel Waaq, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya, Hobyo, Aadan, Oodweyne",0.000991730902524677,0.00192851935103997
"SOM","no-estimate","admin2",2e-04,"Zeylac, Tiyeeglow, Mogadisho, Bosaaso, Baydhabo, Buur Xakaba, Diinsoor, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Beled Xaawo, Dolow, Garbahaaray, Luuk, Beled Weyn, Buulo Burdo, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Gaalkacayo, Xarardheere, Eyl, Balcad, Jawhar, Afgooye, Baraawe, Kuntuwaaray, Marka, Qoryooley, Badhan, Qardho, Ceel Waaq, Garoowe, Ceel-Afwein, Taleex, Baki, Lughaya, Baar-Dheere, Wanla Weyn, Hobyo, Oodweyne",0.00111669760413032,0.00217196714214233
"SOM","no-estimate","admin2",0.001,"Zeylac, Tiyeeglow, Mogadisho, Qansax Dheere, Cadaado, Ceel Buur, Ceel Dheer, Beled Xaawo, Dolow, Garbahaaray, Beled Weyn, Jalalaqsi, Bu'aale, Jilib, Saakow, Afmadow, Badhaadhe, Jamaame, Kismaayo, Xarardheere, Eyl, Balcad, Afgooye, Baraawe, Bosaaso, Baydhabo, Buulo Burdo, Marka, Kuntuwaaray, Jawhar, Ceel Waaq, Ceel-Afwein, Diinsoor",0.0015567999396361,0.00302563160726456
"SSD","district-estimate","admin1",1e-04,"Central Equatoria, Eastern Equatoria, Jungoli, Unity, Upper Nile, West Equatoria, Lakes",0.000289445864651936,0.000289445864651936
"SSD","district-estimate","admin1",2e-04,"Central Equatoria, Eastern Equatoria, Unity, Jungoli, West Equatoria, Lakes",0.000318544685894936,0.000318544685894936
"SSD","district-estimate","admin1",0.001,"Eastern Equatoria",0.000770118527696923,0.000770118527696923
"SSD","district-estimate","admin2",1e-04,"Bahr al Jabal, Amatonge, Magwi, Bor, Fam al Zaraf, Aliab, Al Leiri, Rabkona, Tonga, Mundri, Akobo, Kajo Kaii, Kapoeta, Ayod, Al Mayom, Terkaka, Baleit",0.000581391912067996,0.000581391912067996
"SSD","district-estimate","admin2",2e-04,"Bahr al Jabal, Amatonge, Magwi, Bor, Fam al Zaraf, Aliab, Rabkona, Tonga, Mundri, Al Leiri, Ayod, Al Mayom, Kajo Kaii, Kapoeta",0.000699098116244665,0.000699098116244665
"SSD","district-estimate","admin2",0.001,"Bahr al Jabal, Magwi, Fam al Zaraf, Aliab, Mundri, Amatonge, Ayod",0.00113899753746298,0.00113899753746298
"SSD","global-estimate","admin1",1e-04,"Central Equatoria, Eastern Equatoria, Jungoli, Unity, West Equatoria, Upper Nile, Lakes",0.000289067327130609,0.000205134260814205
"SSD","global-estimate","admin1",2e-04,"Central Equatoria, Eastern Equatoria, Unity, West Equatoria",0.000411378510062598,0.000294258915190617
"SSD","global-estimate","admin1",0.001,"Eastern Equatoria",0.000770118527696923,0.000629515455457678
"SSD","global-estimate","admin2",1e-04,"Bahr al Jabal, Amatonge, Magwi, Bor, Fam al Zaraf, Aliab, Al Leiri, Rabkona, Tonga, Mundri, Kajo Kaii, Akobo, Ayod, Al Mayom, Baleit, Kapoeta",0.0006153629202321,0.000472275808186994
"SSD","global-estimate","admin2",2e-04,"Bahr al Jabal, Amatonge, Magwi, Bor, Fam al Zaraf, Aliab, Mundri, Al Leiri, Rabkona, Tonga, Akobo, Ayod, Kajo Kaii, Baleit, Kapoeta",0.000725815681789888,0.000578709568720619
"SSD","global-estimate","admin2",0.001,"Magwi, Bahr al Jabal, Fam al Zaraf, Aliab, Amatonge",0.00140684007119699,0.00112449679933842
"SSD","no-estimate","admin1",1e-04,"Central Equatoria, Eastern Equatoria, Jungoli, Lakes, Unity, Upper Nile, West Equatoria",0.000289067327130609,0.000538159425853413
"SSD","no-estimate","admin1",2e-04,"Central Equatoria, Eastern Equatoria, Jungoli, Unity, West Equatoria, Upper Nile, Lakes",0.000289067327130609,0.000538159425853413
"SSD","no-estimate","admin1",0.001,"Eastern Equatoria, Central Equatoria",0.000604113239527029,0.00118090039800768
"SSD","no-estimate","admin2",1e-04,"Bahr al Jabal, Kajo Kaii, Amatonge, Magwi, Akobo, Bor, Fam al Zaraf, Aliab, Al Leiri, Rabkona, Tonga, Mundri, Terkaka, Kapoeta, Ayod, Al Mayom, Baleit, Fashooda",0.000547848397196026,0.00110478094527582
"SSD","no-estimate","admin2",2e-04,"Bahr al Jabal, Amatonge, Magwi, Bor, Fam al Zaraf, Aliab, Al Leiri, Rabkona, Tonga, Mundri, Akobo, Kajo Kaii, Ayod, Al Mayom, Baleit, Kapoeta",0.0006153629202321,0.00123899185230968
"SSD","no-estimate","admin2",0.001,"Bahr al Jabal, Magwi, Fam al Zaraf, Aliab, Mundri, Amatonge, Tonga, Bor, Ayod, Rabkona",0.000949594682100337,0.00190695242642876
"TCD","district-estimate","admin1",1e-04,"Chari-Baguirmi, Guéra, Hadjer-Lamis, Lac, Logone Occidental, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Salamat, Tandjilé, Ville de N'Djamena, Kanem, Batha, Barh el Ghazel",0.000544926355791193,0.000544926355791193
"TCD","district-estimate","admin1",2e-04,"Chari-Baguirmi, Guéra, Hadjer-Lamis, Lac, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Tandjilé, Ville de N'Djamena, Logone Occidental, Salamat",0.000699112383733853,0.000699112383733853
"TCD","district-estimate","admin1",0.001,"Chari-Baguirmi, Mayo-Kebbi Est, Lac, Mayo-Kebbi Ouest, Tandjilé, Hadjer-Lamis",0.00103502261748133,0.00103502261748133
"TCD","district-estimate","admin2",1e-04,"Batha Oues, Baguirmi, N'Djamena, Barh Signaka, Bitkine, Dagana, Haraze Al Biar, Mamdi, Ngourkosso, Kabbia, Mayo-Boneye, Mont Illi, Lac Léré, Mayo-Dallah, Aboudeïa, Barh Azoum, Béré, Tandjilé Est, Tandjilé Ouest, Mangalmé, Wayi, Dababa, Djourf Al Ahmar, Kanem, Barh El Gazel, Loug Chari",0.000634629567101284,0.000634629567101284
"TCD","district-estimate","admin2",2e-04,"N'Djamena, Barh Signaka, Bitkine, Haraze Al Biar, Mamdi, Ngourkosso, Kabbia, Mayo-Boneye, Mont Illi, Lac Léré, Mayo-Dallah, Aboudeïa, Barh Azoum, Béré, Tandjilé Est, Tandjilé Ouest, Mangalmé, Dagana, Wayi, Djourf Al Ahmar, Batha Oues, Loug Chari, Baguirmi, Dababa",0.000681790338150239,0.000681790338150239
"TCD","district-estimate","admin2",0.001,"N'Djamena, Mamdi, Mayo-Boneye, Tandjilé Est, Haraze Al Biar, Ngourkosso, Lac Léré, Barh Signaka, Mayo-Dallah, Dagana, Kabbia, Wayi, Aboudeïa, Bitkine, Mont Illi",0.00101538034373742,0.00101538034373742
"TCD","global-estimate","admin1",1e-04,"Chari-Baguirmi, Guéra, Hadjer-Lamis, Lac, Logone Occidental, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Tandjilé, Ville de N'Djamena, Salamat, Batha, Kanem",0.000588731166130812,0.000476243204216227
"TCD","global-estimate","admin1",2e-04,"Chari-Baguirmi, Guéra, Lac, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Tandjilé, Hadjer-Lamis, Ville de N'Djamena, Salamat",0.00106294488521242,0.000569571392800388
"TCD","global-estimate","admin1",0.001,"Chari-Baguirmi, Mayo-Kebbi Est, Lac",0.00153019203417362,0.00129197389389754
"TCD","global-estimate","admin2",1e-04,"N'Djamena, Barh Signaka, Bitkine, Haraze Al Biar, Mamdi, Ngourkosso, Kabbia, Mayo-Boneye, Mont Illi, Lac Léré, Mayo-Dallah, Aboudeïa, Barh Azoum, Béré, Tandjilé Est, Tandjilé Ouest, Mangalmé, Dababa, Dagana, Wayi, Batha Oues, Baguirmi, Kanem, Djourf Al Ahmar, Loug Chari",0.000656915136683035,0.000537748934568441
"TCD","global-estimate","admin2",2e-04,"N'Djamena, Barh Signaka, Bitkine, Haraze Al Biar, Mamdi, Kabbia, Mayo-Boneye, Mont Illi, Mayo-Dallah, Béré, Tandjilé Est, Tandjilé Ouest, Ngourkosso, Lac Léré, Batha Oues, Wayi, Barh Azoum, Aboudeïa, Dagana, Mangalmé, Kanem, Djourf Al Ahmar, Dababa, Loug Chari, Baguirmi",0.000898486291664124,0.000731816410236591
"TCD","global-estimate","admin2",0.001,"N'Djamena, Mamdi, Mayo-Boneye, Tandjilé Est, Dagana, Kabbia, Lac Léré, Wayi, Mont Illi",0.00135432338626331,0.00111115363121143
"TCD","no-estimate","admin1",1e-04,"Chari-Baguirmi, Guéra, Hadjer-Lamis, Lac, Logone Occidental, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Salamat, Tandjilé, Ville de N'Djamena, Batha, Kanem, Ouaddaï, Barh el Ghazel",0.000506027418754828,0.00114867047910483
"TCD","no-estimate","admin1",2e-04,"Chari-Baguirmi, Guéra, Hadjer-Lamis, Lac, Logone Occidental, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Salamat, Tandjilé, Ville de N'Djamena, Batha, Kanem",0.000588731166130812,0.00133701320590688
"TCD","no-estimate","admin1",0.001,"Chari-Baguirmi, Lac, Mayo-Kebbi Est, Mayo-Kebbi Ouest, Tandjilé, Hadjer-Lamis",0.00103354589674096,0.00235090973397033
"TCD","no-estimate","admin2",1e-04,"Batha Oues, Baguirmi, N'Djamena, Barh Signaka, Bitkine, Mangalmé, Dababa, Dagana, Haraze Al Biar, Mamdi, Wayi, Ngourkosso, Kabbia, Mayo-Boneye, Mont Illi, Lac Léré, Mayo-Dallah, Aboudeïa, Barh Azoum, Béré, Tandjilé Est, Tandjilé Ouest, Kanem, Djourf Al Ahmar, Barh El Gazel, Loug Chari",0.000633871384714555,0.00145643150831912
"TCD","no-estimate","admin2",2e-04,"Batha Oues, N'Djamena, Barh Signaka, Bitkine, Mangalmé, Dagana, Haraze Al Biar, Mamdi, Wayi, Ngourkosso, Kabbia, Mayo-Boneye, Mont Illi, Lac Léré, Mayo-Dallah, Aboudeïa, Barh Azoum, Béré, Tandjilé Est, Tandjilé Ouest, Dababa, Baguirmi, Kanem, Djourf Al Ahmar, Loug Chari",0.000656915136683035,0.00150968543092097
"TCD","no-estimate","admin2",0.001,"N'Djamena, Barh Signaka, Haraze Al Biar, Mamdi, Ngourkosso, Mayo-Boneye, Lac Léré, Mayo-Dallah, Tandjilé Est, Tandjilé Ouest, Kabbia, Dagana, Wayi, Bitkine, Mont Illi, Aboudeïa, Barh Azoum, Mangalmé",0.000899651088500294,0.00207255558414439
"TGO","district-estimate","admin2",1e-04,"Kloto, Tchaudjo",4.30962166711991e-05,4.30962166711991e-05
"TGO","global-estimate","admin2",1e-04,"Kloto",6.59686582800583e-05,6.34258099024558e-05
"TGO","no-estimate","admin2",1e-04,"Kloto, Tchaudjo, Assoli",2.92344739896341e-05,7.3818362999198e-05
"TGO","no-estimate","admin2",2e-04,"Kloto, Assoli",3.37544376852135e-05,9.55362340074893e-05
"TZA","district-estimate","admin1",1e-04,"Arusha, Dar es Salaam, Manyara, Mara, Morogoro, Pwani, Rukwa, Simiyu, Singida, Tanga, Iringa, Lindi, Dodoma, Mwanza, Mbeya",0.000128999333167533,0.000128999333167533
"TZA","district-estimate","admin1",2e-04,"Morogoro, Mara, Tanga, Dar es Salaam, Singida, Manyara, Dodoma",0.000170844620486638,0.000170844620486638
"TZA","district-estimate","admin2",1e-04,"Karatu, Lake Eyasi, Ilala, Iringa Rural, Mufindi, Lake Tanganyika, Kigoma Rural, Kigoma Urban, Same, Kilwa, Babati, Babati Urban, Kiteto, Butiama, Musoma Rural, Musoma Urban, Rorya, Chunya, Gairo, Kilosa, Morogoro Urban, Nyamagana, Ukerewe, Kibaha, Kisarawe, Kalambo, Lake Rukwa, Sumbawanga Rural, Bariadi, Busega, Itilima, Lake Victoria, Ikungi, Mkalama, Singida Rural, Singida Urban, Handeni Township Authority, Korogwe, Korogwe Township Authority, Kinondoni, Mpwapwa, Chato, Mpanda, Tarime, Kyela, Morogoro Rural, Ilemela, Bagamoyo, Kibaha Urban, Iramba, Handeni, Kondoa, Temeke, Ulanga, Bukoba Rural, Bunda, Mtwara Urban, Arusha Urban, Ngorongoro, Nyang'wale, Masasi, Arusha, Mkinga, Mkuranga, Mbulu, Simanjiro, Makambako Township Authority, Chamwino, Kongwa, Mvomero, Kasulu Township Authority, Hanang, Uvinza, Lindi Urban, Buhigwe, Mwanga, Longido, Meru, Kilolo, Karagwe, Lushoto, Mbogwe, Monduli, Kilombero",0.000209514438995886,0.000209514438995886
"TZA","district-estimate","admin2",2e-04,"Karatu, Lake Eyasi, Ilala, Lake Tanganyika, Kigoma Urban, Kilwa, Kiteto, Butiama, Musoma Rural, Rorya, Gairo, Kilosa, Morogoro Urban, Kibaha, Kisarawe, Lake Rukwa, Busega, Lake Victoria, Mkalama, Singida Rural, Handeni Township Authority, Korogwe, Korogwe Township Authority, Mufindi, Kigoma Rural, Babati Urban, Chunya, Sumbawanga Rural, Musoma Urban, Handeni, Ukerewe, Kinondoni, Kalambo, Iramba, Bariadi, Chato, Same, Morogoro Rural, Kibaha Urban, Ikungi, Makambako Township Authority, Singida Urban, Mpanda, Simanjiro, Babati, Ulanga, Kongwa, Mpwapwa, Tarime, Lindi Urban, Uvinza, Nyang'wale, Bukoba Rural",0.000288731272121148,0.000288731272121148
"TZA","district-estimate","admin2",0.001,"Lake Eyasi, Gairo, Handeni Township Authority, Lake Tanganyika, Lake Rukwa, Musoma Rural, Singida Rural, Chunya",0.000661304108846014,0.000661304108846014
"TZA","global-estimate","admin1",1e-04,"Dar es Salaam, Mara, Morogoro, Rukwa, Singida, Tanga, Arusha, Pwani, Simiyu, Manyara, Dodoma, Mwanza, Mbeya",0.00013638554081192,0.000107738695436704
"TZA","global-estimate","admin1",2e-04,"Morogoro, Mbeya, Tanga, Mara, Singida, Lindi",0.000175647399039428,0.000108642195358721
"TZA","global-estimate","admin2",1e-04,"Karatu, Lake Eyasi, Ilala, Kinondoni, Mufindi, Lake Tanganyika, Kigoma Rural, Kigoma Urban, Same, Kilwa, Babati Urban, Kiteto, Butiama, Musoma Rural, Musoma Urban, Rorya, Chunya, Gairo, Kilosa, Morogoro Urban, Ukerewe, Kibaha, Kisarawe, Kalambo, Lake Rukwa, Sumbawanga Rural, Bariadi, Busega, Lake Victoria, Ikungi, Iramba, Mkalama, Singida Rural, Singida Urban, Handeni, Handeni Township Authority, Korogwe, Korogwe Township Authority, Babati, Bagamoyo, Kibaha Urban, Iringa Rural, Chato, Mpanda, Kyela, Tarime, Kondoa, Bukoba Urban, Temeke, Kongwa, Simanjiro, Morogoro Rural, Makambako Township Authority, Ulanga, Nyang'wale, Itilima, Kasulu Township Authority, Hanang, Nyamagana, Bunda, Mvomero, Chamwino, Mpwapwa, Lindi Urban, Longido, Bukoba Rural, Uvinza, Arusha Urban, Arusha",0.000244991468001312,0.00022956624686184
"TZA","global-estimate","admin2",2e-04,"Lake Eyasi, Kinondoni, Lake Tanganyika, Kilwa, Babati Urban, Kiteto, Musoma Rural, Chunya, Gairo, Kibaha, Kisarawe, Busega, Lake Victoria, Singida Rural, Handeni, Handeni Township Authority, Korogwe Township Authority, Karatu, Kondoa, Butiama, Ukerewe, Lake Rukwa, Mkalama, Ilala, Rorya, Kilosa, Morogoro Urban, Kigoma Urban, Sumbawanga Rural, Bariadi, Mufindi, Singida Urban, Iringa Rural, Musoma Urban, Tarime, Kigoma Rural, Iramba, Kalambo, Kibaha Urban, Korogwe, Temeke, Bukoba Rural, Morogoro Rural, Babati, Same, Makambako Township Authority, Ulanga, Ikungi, Simanjiro, Mbulu, Mpanda, Kasulu Township Authority, Nyamagana, Mvomero, Arusha, Kyela, Mbarali, Kongwa, Mpwapwa, Lindi Urban, Uvinza, Lushoto, Mwanga, Meru, Chamwino, Chato, Longido, Ilemela, Arusha Urban, Nyang'wale, Hanang, Bunda, Mkinga, Ngorongoro, Bahi, Dodoma Urban",0.000296144203423701,0.000288220500912364
"TZA","global-estimate","admin2",0.001,"Lake Eyasi, Gairo, Handeni Township Authority, Lake Rukwa, Lake Victoria, Lake Tanganyika, Musoma Rural",0.000578373800135436,0.000617069520096439
"TZA","no-estimate","admin1",1e-04,"Arusha, Dar es Salaam, Dodoma, Iringa, Lindi, Manyara, Mara, Mbeya, Morogoro, Mwanza, Pwani, Rukwa, Simiyu, Singida, Tanga, Katavi, Kigoma, Geita, Njombe, Kilimanjaro",0.000103916641754068,0.000197132105977726
"TZA","no-estimate","admin1",2e-04,"Arusha, Dar es Salaam, Mara, Morogoro, Rukwa, Simiyu, Singida, Tanga, Manyara, Pwani, Iringa, Kigoma, Dodoma, Mwanza, Mbeya",0.000127604292773926,0.000240776442113714
"TZA","no-estimate","admin2",1e-04,"Arusha, Karatu, Lake Eyasi, Ngorongoro, Ilala, Kinondoni, Temeke, Dodoma Urban, Kondoa, Kongwa, Mpwapwa, Chato, Iringa Rural, Mufindi, Bukoba Rural, Lake Victoria, Lake Rukwa, Lake Tanganyika, Mpanda, Kigoma Rural, Kigoma Urban, Same, Kilwa, Lindi Urban, Babati, Babati Urban, Kiteto, Butiama, Musoma Rural, Musoma Urban, Rorya, Tarime, Chunya, Kyela, Gairo, Kilombero, Kilosa, Morogoro Rural, Morogoro Urban, Mvomero, Ulanga, Masasi, Mtwara Urban, Ilemela, Nyamagana, Ukerewe, Kibaha, Kibaha Urban, Kisarawe, Kalambo, Sumbawanga Rural, Shinyanga Urban, Bariadi, Busega, Itilima, Ikungi, Iramba, Mkalama, Singida Rural, Singida Urban, Handeni, Handeni Township Authority, Korogwe, Korogwe Township Authority, Mkinga, Arusha Urban, Meru, Nyang'wale, Uvinza, Mwanga, Hanang, Bagamoyo, Mkuranga, Bukoba Urban, Lushoto, Bunda, Bahi, Longido, Chamwino, Nkasi, Simanjiro, Rufiji, Mbozi, Lake Manyara, Buhigwe, Mbulu, Mbarali, Makambako Township Authority, Monduli, Chemba, Kasulu Township Authority, Sengerema, Ileje, Mbogwe, Masasi Township Authority, Karagwe, Kilolo, Mafinga Township Authority, Lindi Rural, Maswa",0.000183687643037158,0.000408804533470147
