"admin-1","admin0","admin1","admin2","outbreak_number","start_weekday","country","spatial_scale","temporal_scale","population","total_suspected_cases","total_deaths","duration","threshold","attack_rate","cfr","area","mean_R0","id","who_region","start_date","end_date","total_confirmed_cases","right_censored","EpiPeriod","location_period_id","threshold.per.week","run_country","duplicated_at_same_spatial_scale","manually_selected","duplicated_at_different_spatial_scale","time_to_peak..weeks.","pop_cat","population_density","rural_urban","country_code","TL","TR"
"afr","cmr","north","figuilhealthdistrict",4,"Monday","CMR","admin2","weekly",96108,25,0,13,1.43438779515974,0.260124154007156,0,777.3752357,1.91,"afr::cmr::north::figuilhealthdistrict_4","AFR",2014-08-11,2014-11-09,NA,"no","complete",13109,0,"CMR",NA,"yes",NA,4,"10,000-100,000",123.631414516901,"Rural settings","CMR",2014-08-11,2014-11-09
"afr","cmr","north","garoua1healthdistrict",1,"Monday","CMR","admin2","weekly",98207.6,94,4,9,1.46800235962844,0.957155897801016,4.25531914893617,429.4137305,1.52,"afr::cmr::north::garoua1healthdistrict_1","AFR",2011-08-29,2011-10-30,NA,"no","complete",13110,0,"CMR",NA,"yes",NA,3,"10,000-100,000",228.701583169335,"Rural settings","CMR",2011-08-29,2011-10-30
"afr","cmr","north","garoua1healthdistrict",3,"Monday","CMR","admin2","weekly",113610.4,119,NA,12,1.46800235962844,1.04743918928537,NA,429.4137305,1.87,"afr::cmr::north::garoua1healthdistrict_3","AFR",2018-09-10,2018-12-02,NA,"yes","complete",13110,0,"CMR",NA,"yes","|afr::cmr::north::garoua1healthdistrict_3",3,"100,000-1,000,000",264.570953210356,"Rural settings","CMR",2018-09-10,2018-12-02
"afr","cmr","north","garoua2healthdistrict",1,"Monday","CMR","admin2","weekly",69623.8,63,1,16,0.855237823174527,0.904863235936356,1.58730158730159,103.6343114,1.92,"afr::cmr::north::garoua2healthdistrict_1","AFR",2011-08-29,2011-12-18,NA,"no","complete",13111,0,"CMR",NA,"yes",NA,3,"10,000-100,000",671.821900097075,"Rural settings","CMR",2011-08-29,2011-12-18
"afr","cmr","north","golombehealthdistrict",1,"Monday","CMR","admin2","weekly",76209,22,0,7,0.687190068034771,0.288679666751309,0,768.5359595,2.16,"afr::cmr::north::golombehealthdistrict_1","AFR",2010-09-20,2010-11-07,NA,"no","complete",13112,0,"CMR",NA,"yes",NA,3,"10,000-100,000",99.1612676778073,"Rural settings","CMR",2010-09-20,2010-11-07
"afr","cmr","north","golombehealthdistrict",3,"Monday","CMR","admin2","weekly",78159.7,91,4,11,0.687190068034771,1.16428259281575,4.3956043956044,768.5359595,2.12,"afr::cmr::north::golombehealthdistrict_3","AFR",2011-07-04,2011-09-18,NA,"no","complete",13112,0,"CMR",NA,"yes",NA,7,"10,000-100,000",101.699470316067,"Rural settings","CMR",2011-07-04,2011-09-18
"afr","cmr","north","guiderhealthdistrict",2,"Monday","CMR","admin2","weekly",207495.4,76,1,14,0.231180014172575,0.366273141417954,1.31578947368421,1501.527603,1.96,"afr::cmr::north::guiderhealthdistrict_2","AFR",2011-08-22,2011-11-27,NA,"no","complete",13113,0,"CMR",NA,"yes",NA,12,"100,000-1,000,000",138.18953416869,"Rural settings","CMR",2011-08-22,2011-11-27
"afr","cmr","north","lagdohealthdistrict",1,"Monday","CMR","admin2","weekly",159013.2,468,14,28,0.578514872819421,2.94315183143695,2.99145299145299,2420.910601,1.84,"afr::cmr::north::lagdohealthdistrict_1","AFR",2011-05-23,2011-12-04,NA,"no","complete",13114,0,"CMR",NA,"yes",NA,8,"100,000-1,000,000",65.6832185105542,"Rural settings","CMR",2011-05-23,2011-12-04
"afr","cmr","north","mayooulohealthdistrict",2,"Monday","CMR","admin2","weekly",136269.4,163,5,15,0.316890360418522,1.19616017905711,3.06748466257669,1170.931702,2.04,"afr::cmr::north::mayooulohealthdistrict_2","AFR",2014-09-01,2014-12-14,NA,"no","complete",13115,0,"CMR",NA,"yes",NA,12,"100,000-1,000,000",116.376898641694,"Rural settings","CMR",2014-09-01,2014-12-14
"afr","cmr","north","mayooulohealthdistrict",3,"Monday","CMR","admin2","weekly",140548.1,7,1,6,0.316890360418522,0.0498049989766629,14.2857142857143,1170.931702,1.97,"afr::cmr::north::mayooulohealthdistrict_3","AFR",2015-09-28,2015-11-08,NA,"no","complete",13115,0,"CMR",NA,"yes",NA,3,"100,000-1,000,000",120.030997333096,"Rural settings","CMR",2015-09-28,2015-11-08
"afr","cmr","north","pitoahealthdistrict",4,"Monday","CMR","admin2","weekly",142828.7,679,22,25,1.14880634566909,4.75394588667064,3.240058910162,1238.419173,2.13,"afr::cmr::north::pitoahealthdistrict_4","AFR",2011-05-30,2011-11-20,NA,"no","complete",13117,0,"CMR",NA,"yes",NA,3,"100,000-1,000,000",115.331467013714,"Rural settings","CMR",2011-05-30,2011-11-20
"afr","cmr","north","pitoahealthdistrict",5,"Monday","CMR","admin2","weekly",210324.1,129,NA,17,1.14880634566909,0.613339100226488,NA,1238.419173,1.78,"afr::cmr::north::pitoahealthdistrict_5","AFR",2018-08-06,2018-12-02,NA,"yes","complete",13117,0,"CMR",NA,"yes","|afr::cmr::north::pitoahealthdistrict_5",8,"100,000-1,000,000",169.832722704463,"Rural settings","CMR",2018-08-06,2018-12-02
"afr","cmr","north","reyboubahealthdistrict",1,"Monday","CMR","admin2","weekly",152554.1,267,23,18,0.525226833347689,1.75019849512427,8.61423220973783,8106.365968,1.57,"afr::cmr::north::reyboubahealthdistrict_1","AFR",2011-07-18,2011-11-20,NA,"no","complete",13119,0,"CMR",NA,"yes",NA,6,"100,000-1,000,000",18.8190492018507,"Rural settings","CMR",2011-07-18,2011-11-20
"afr","cmr","north","tchollirehealthdistrict",1,"Monday","CMR","admin2","weekly",169901.5,367,3,14,0.546935538952734,2.16007549964161,0.817438692098093,15708.09464,2.16,"afr::cmr::north::tchollirehealthdistrict_1","AFR",2011-08-15,2011-11-20,NA,"no","complete",13120,0,"CMR",NA,"yes",NA,3,"100,000-1,000,000",10.8161749654444,"Rural settings","CMR",2011-08-15,2011-11-20
"afr","cmr","southwest","bueahealthdistrict",3,"Monday","CMR","admin2","weekly",143542.8,504,9,31,0.891426832766309,3.51114682441283,1.78571428571429,469.3274514,2.04,"afr::cmr::southwest::bueahealthdistrict_3","AFR",2011-02-14,2011-09-18,NA,"no","complete",13156,0,"CMR",NA,"yes",NA,19,"100,000-1,000,000",305.847867137993,"Rural settings","CMR",2011-02-14,2011-09-18
"afr","cmr","southwest","kumbahealthdistrict",2,"Monday","CMR","admin2","weekly",190369.2,308,3,40,0.382653104521193,1.61790848721535,0.974025974025974,1209.232293,1.71,"afr::cmr::southwest::kumbahealthdistrict_2","AFR",2011-01-03,2011-10-09,NA,"no","complete",13162,0,"CMR",NA,"yes",NA,3,"100,000-1,000,000",157.429801620424,"Rural settings","CMR",2011-01-03,2011-10-09
"afr","cmr","southwest","muyukahealthdistrict",1,"Monday","CMR","admin2","weekly",129191.8,74,1,25,0.118718258735081,0.572791854745017,1.35135135135135,513.2346081,1.87,"afr::cmr::southwest::muyukahealthdistrict_1","AFR",2011-01-03,2011-06-26,NA,"no","complete",13167,0,"CMR",NA,"yes",NA,5,"100,000-1,000,000",251.720749070819,"Rural settings","CMR",2011-01-03,2011-06-26
"afr","cmr","southwest","tikohealthdistrict",2,"Monday","CMR","admin2","weekly",191396.5,1003,5,46,1.17530316376657,5.24043106202815,0.498504486540379,533.4919892,1.96,"afr::cmr::southwest::tikohealthdistrict_2","AFR",2011-01-31,2011-12-18,NA,"no","complete",13169,0,"CMR",NA,"yes",NA,23,"100,000-1,000,000",358.761713155261,"Rural settings","CMR",2011-01-31,2011-12-18
"afr","cmr","southwest","tombelhealthdistrict",1,"Monday","CMR","admin2","weekly",57174.4,164,2,11,0.693735910767157,2.86841416473527,1.21951219512195,809.257191,2,"afr::cmr::southwest::tombelhealthdistrict_1","AFR",2010-11-15,2011-01-30,NA,"no","complete",13170,0,"CMR",NA,"yes",NA,7,"10,000-100,000",70.6504688940107,"Rural settings","CMR",2010-11-15,2011-01-30
"afr","cmr","west","foumbanhealthdistrict",2,"Monday","CMR","admin2","weekly",141256,271,17,16,0.396674928062207,1.91850236466699,6.27306273062731,1462.379607,2.29,"afr::cmr::west::foumbanhealthdistrict_2","AFR",2011-03-28,2011-07-17,NA,"no","complete",13183,0,"CMR",NA,"yes",NA,9,"100,000-1,000,000",96.5932507016969,"Rural settings","CMR",2011-03-28,2011-07-17
"afr","cmr","west","foumbothealthdistrict",2,"Monday","CMR","admin2","weekly",90589.6,640,31,25,1.51478433186766,7.06482851189547,4.84375,741.0651116,2.25,"afr::cmr::west::foumbothealthdistrict_2","AFR",2011-04-25,2011-10-16,NA,"no","complete",13184,0,"CMR",NA,"yes",NA,5,"10,000-100,000",122.242429959241,"Rural settings","CMR",2011-04-25,2011-10-16
"afr","cmr","west","kouoptamohealthdistrict",1,"Monday","CMR","admin2","weekly",80583.2,69,2,16,0.217241306085524,0.856258095890242,2.89855072463768,436.7969619,2.24,"afr::cmr::west::kouoptamohealthdistrict_1","AFR",2011-05-09,2011-08-28,NA,"no","complete",13187,0,"CMR",NA,"yes",NA,3,"10,000-100,000",184.486631155756,"Rural settings","CMR",2011-05-09,2011-08-28
"afr","cmr","west","mifihealthdistrict",1,"Monday","CMR","admin2","weekly",354080.5,29,2,10,0.0906286908230697,0.0819022720555184,6.89655172413793,415.5618636,2.08,"afr::cmr::west::mifihealthdistrict_1","AFR",2011-05-30,2011-08-07,NA,"no","complete",13191,0,"CMR",NA,"yes",NA,3,"100,000-1,000,000",852.052440357763,"Rural settings","CMR",2011-05-30,2011-08-07
"afr","cod","bandundu","bolobohealthdistrict",1,"Monday","COD","admin2","weekly",229360.4,1324,56,21,3.88397266911426,5.77257553837053,4.22960725075529,2442.089923,2.93,"afr::cod::bandundu::bolobohealthdistrict_1","AFR",2011-05-30,2011-10-23,NA,"no","complete",14207,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",93.9197192698952,"Rural settings","COD",2011-05-30,2011-10-23
"afr","cod","bandundu","bolobohealthdistrict",2,"Monday","COD","admin2","weekly",223286.5,420,4,17,3.88397266911426,1.88099106676196,0.952380952380952,2442.089923,1.76,"afr::cod::bandundu::bolobohealthdistrict_2","AFR",2012-02-13,2012-06-10,NA,"no","complete",14207,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",91.4325463190571,"Rural settings","COD",2012-02-13,2012-06-10
"afr","cod","bandundu","bolobohealthdistrict",3,"Monday","COD","admin2","weekly",223286.5,138,1,8,3.88397266911426,0.618039921936072,0.72463768115942,2442.089923,1.61,"afr::cod::bandundu::bolobohealthdistrict_3","AFR",2012-08-13,2012-10-07,NA,"no","complete",14207,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",91.4325463190571,"Rural settings","COD",2012-08-13,2012-10-07
"afr","cod","bandundu","bosobehealthdistrict",1,"Monday","COD","admin2","weekly",229360.4,122,12,12,0.235458846768551,0.531914060182179,9.83606557377049,2442.089923,2.56,"afr::cod::bandundu::bosobehealthdistrict_1","AFR",2011-08-29,2011-11-20,NA,"no","complete",14208,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",93.9197192698952,"Rural settings","COD",2011-08-29,2011-11-20
"afr","cod","bandundu","ipamuhealthdistrict",1,"Monday","COD","admin2","weekly",229360.4,102,10,9,0.372707231677023,0.444715033922806,9.80392156862745,2442.089923,1.53,"afr::cod::bandundu::ipamuhealthdistrict_1","AFR",2011-08-22,2011-10-23,NA,"no","complete",14209,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",93.9197192698952,"Rural settings","COD",2011-08-22,2011-10-23
"afr","cod","bandundu","mokalahealthdistrict",1,"Monday","COD","admin2","weekly",161599,16,0,5,0.139487147857087,0.0990105136789213,0,3216.6983,1.94,"afr::cod::bandundu::mokalahealthdistrict_1","AFR",2011-10-03,2011-11-06,NA,"no","complete",14752,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",50.2375370422523,"Rural settings","COD",2011-10-03,2011-11-06
"afr","cod","equateur","bangabolahealthdistrict",1,"Monday","COD","admin2","weekly",66790.5,28,2,9,0.253781268499521,0.419221590660529,7.14285714285714,2479.416524,1.93,"afr::cod::equateur::bangabolahealthdistrict_1","AFR",2011-10-24,2011-12-25,NA,"no","complete",14770,0,"COD",NA,"yes",NA,3,"10,000-100,000",26.9379909964656,"Rural settings","COD",2011-10-24,2011-12-25
"afr","cod","equateur","basankusuhealthdistrict",1,"Monday","COD","admin2","weekly",183829.5,12,1,6,0.086194067271886,0.0652778631291505,8.33333333333333,10441.7158,1.97,"afr::cod::equateur::basankusuhealthdistrict_1","AFR",2011-10-24,2011-12-04,NA,"no","complete",14215,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",17.6052962483426,"Rural settings","COD",2011-10-24,2011-12-04
"afr","cod","equateur","bingahealthdistrict",1,"Monday","COD","admin2","weekly",141239.1,73,1,17,0.809452831029241,0.516853895293941,1.36986301369863,4657.922099,1.96,"afr::cod::equateur::bingahealthdistrict_1","AFR",2013-02-18,2013-06-16,NA,"no","complete",14217,0,"COD",NA,"yes",NA,4,"100,000-1,000,000",30.3223405196756,"Rural settings","COD",2013-02-18,2013-06-16
"afr","cod","equateur","lilangabobangihealthdistrict",1,"Monday","COD","admin2","weekly",19512.5,120,4,28,3.5985470333054,6.14990082984624,3.33333333333333,5062.497321,1.6,"afr::cod::equateur::lilangabobangihealthdistrict_1","AFR",2012-03-19,2012-09-30,NA,"no","complete",14246,0,"COD",NA,"yes",NA,6,"10,000-100,000",3.85432302730497,"Rural settings","COD",2012-03-19,2012-09-30
"afr","cod","equateur","lilangabobangihealthdistrict",2,"Monday","COD","admin2","weekly",30005.1,51,11,12,3.5985470333054,1.69971206700532,21.5686274509804,5062.497321,1.74,"afr::cod::equateur::lilangabobangihealthdistrict_2","AFR",2018-03-19,2018-06-10,NA,"yes","complete",14246,0,"COD",NA,"yes",NA,3,"10,000-100,000",5.92693646978031,"Rural settings","COD",2018-03-19,2018-06-10
"afr","cod","equateur","lukolelahealthdistrict",2,"Monday","COD","admin2","weekly",105749.6,504,12,19,1.98280949463321,4.76597505162179,2.38095238095238,7275.967367,1.59,"afr::cod::equateur::lukolelahealthdistrict_2","AFR",2011-06-13,2011-10-23,NA,"no","complete",14252,0,"COD",NA,"yes",NA,6,"100,000-1,000,000",14.5340948723362,"Rural settings","COD",2011-06-13,2011-10-23
"afr","cod","equateur","lukolelahealthdistrict",3,"Monday","COD","admin2","weekly",126086.4,30,2,8,1.98280949463321,0.237932146584791,6.66666666666667,7275.967367,1.85,"afr::cod::equateur::lukolelahealthdistrict_3","AFR",2016-08-01,2016-09-25,NA,"yes","complete",14252,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",17.3291596347535,"Rural settings","COD",2016-08-01,2016-09-25
"afr","cod","equateur","mawuyahealthdistrict",1,"Monday","COD","admin2","weekly",108384.2,14,2,20,0.120101891780458,0.129170152410688,14.2857142857143,3578.464974,1.91,"afr::cod::equateur::mawuyahealthdistrict_1","AFR",2012-02-20,2012-07-08,NA,"no","complete",14254,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",30.2879029940171,"Rural settings","COD",2012-02-20,2012-07-08
"afr","cod","equateur","wangatahealthdistrict",1,"Monday","COD","admin2","weekly",54249.7,295,2,11,8.7302917951458,5.43781660142655,0.677966101694915,64.29256152,1.34,"afr::cod::equateur::wangatahealthdistrict_1","AFR",2011-08-29,2011-11-13,NA,"no","complete",14266,0,"COD",NA,"yes",NA,3,"10,000-100,000",843.794347548652,"Rural settings","COD",2011-08-29,2011-11-13
"afr","cod","equateur","wangatahealthdistrict",2,"Monday","COD","admin2","weekly",45523.8,182,6,17,8.7302917951458,3.99790665927928,3.2967032967033,64.29256152,2.23,"afr::cod::equateur::wangatahealthdistrict_2","AFR",2012-03-19,2012-07-15,NA,"no","complete",14266,0,"COD",NA,"yes",NA,5,"10,000-100,000",708.072581395572,"Rural settings","COD",2012-03-19,2012-07-15
"afr","cod","equateur","wangatahealthdistrict",4,"Monday","COD","admin2","weekly",49277.8,739,6,27,8.7302917951458,14.9965965468922,0.81190798376184,64.29256152,1.71,"afr::cod::equateur::wangatahealthdistrict_4","AFR",2016-05-30,2016-12-04,NA,"yes","complete",14266,0,"COD",NA,"yes",NA,5,"10,000-100,000",766.461917754992,"Rural settings","COD",2016-05-30,2016-12-04
"afr","cod","hautkatanga",NA,5,"Monday","COD","admin1","weekly",9841951,1172,NA,14,0.356455791221482,0.119082080372073,NA,124189.9442,1.96,"afr::cod::hautkatanga_5","AFR",2019-10-21,2020-01-26,NA,"yes","complete",14992,0,"COD",NA,"yes","|afr::cod::hautkatanga::lubumbashihealthdistrict_2|afr::cod::hautkatanga::pwetohealthdistrict_2",3,">1,000,000",79.249178050601,"Rural settings","COD",2019-10-21,2020-01-26
"afr","cod","hautkatanga","kampembahealthdistrict",1,"Monday","COD","admin2","weekly",12543.5,281,4,12,57.2519101748925,22.4021054291924,1.42348754448399,726.6143498,1.87,"afr::cod::hautkatanga::kampembahealthdistrict_1","AFR",2016-03-07,2016-05-29,NA,"yes","complete",14276,0,"COD",NA,"yes",NA,4,"10,000-100,000",17.2629401049574,"Rural settings","COD",2016-03-07,2016-05-29
"afr","cod","hautkatanga","katubahealthdistrict",1,"Monday","COD","admin2","weekly",8243.8,422,6,22,41.2148105615878,51.1898408787356,1.4218009478673,206.9206907,1.56,"afr::cod::hautkatanga::katubahealthdistrict_1","AFR",2019-01-14,2019-06-16,NA,"yes","complete",14278,0,"COD",NA,"yes","|afr::cod::hautkatanga::katubahealthdistrict_1",7,"<10,000",39.8403850872125,"Rural settings","COD",2019-01-14,2019-06-16
"afr","cod","hautkatanga","kilwahealthdistrict",3,"Monday","COD","admin2","weekly",869609.9,94,6,8,0.390445367830436,0.108094440905581,6.38297872340426,15041.32966,1.72,"afr::cod::hautkatanga::kilwahealthdistrict_3","AFR",2019-04-01,2019-05-26,NA,"yes","complete",14282,0,"COD",NA,"yes","|afr::cod::hautkatanga::kilwahealthdistrict_3",7,"100,000-1,000,000",57.8146958850711,"Rural settings","COD",2019-04-01,2019-05-26
"afr","cod","hautlomami",NA,3,"Monday","COD","admin1","weekly",397962.8,2232,NA,22,10.9928954113733,5.60856468283113,NA,15344.58384,1.73,"afr::cod::hautlomami_3","AFR",2018-11-19,2019-04-21,NA,"no","complete",14297,0,"COD",NA,"yes",NA,7,"100,000-1,000,000",25.9350663497694,"Rural settings","COD",2018-11-19,2019-04-21
"afr","cod","ituri","angumuhealthdistrict",1,"Monday","COD","admin2","weekly",56925.7,9,1,3,2.52420818318238,0.158100748878782,11.1111111111111,782.9955046,1.89,"afr::cod::ituri::angumuhealthdistrict_1","AFR",2016-06-20,2016-07-10,NA,"yes","complete",14311,0,"COD",NA,"yes",NA,3,"10,000-100,000",72.7024608258524,"Rural settings","COD",2016-06-20,2016-07-10
"afr","cod","ituri","angumuhealthdistrict",2,"Monday","COD","admin2","weekly",59866.1,39,3,3,2.52420818318238,0.651453343210403,7.69230769230769,782.9955046,2.13,"afr::cod::ituri::angumuhealthdistrict_2","AFR",2017-09-04,2017-09-24,NA,"yes","complete",14311,0,"COD",NA,"yes",NA,3,"10,000-100,000",76.4577825138129,"Rural settings","COD",2017-09-04,2017-09-24
"afr","cod","ituri","fatakihealthdistrict",1,"Monday","COD","admin2","weekly",140430.5,57,2,5,2.00053474956893,0.405894821169284,3.50877192982456,392.9585943,2.06,"afr::cod::ituri::fatakihealthdistrict_1","AFR",2017-11-13,2017-12-17,NA,"yes","complete",14315,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",357.367168034986,"Rural settings","COD",2017-11-13,2017-12-17
"afr","cod","ituri","nyarambehealthdistrict",1,"Monday","COD","admin2","weekly",215486.7,163,4,9,1.73287562781768,0.756427128992143,2.45398773006135,572.9292759,2.37,"afr::cod::ituri::nyarambehealthdistrict_1","AFR",2016-05-23,2016-07-24,NA,"yes","complete",14328,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",376.113962166617,"Rural settings","COD",2016-05-23,2016-07-24
"afr","cod","ituri","nyarambehealthdistrict",2,"Monday","COD","admin2","weekly",235184.4,183,4,12,1.73287562781768,0.778112968423243,2.18579234972678,572.9292759,1.84,"afr::cod::ituri::nyarambehealthdistrict_2","AFR",2017-05-08,2017-07-30,NA,"yes","complete",14328,0,"COD",NA,"yes",NA,4,"100,000-1,000,000",410.494645487534,"Rural settings","COD",2017-05-08,2017-07-30
"afr","cod","ituri","tchomiahealthdistrict",1,"Monday","COD","admin2","weekly",50278,70,1,7,10.5767924253778,1.39225784988306,1.42857142857143,929.6590887,1.65,"afr::cod::ituri::tchomiahealthdistrict_1","AFR",2015-04-27,2015-06-14,NA,"yes","complete",14332,0,"COD",NA,"yes",NA,3,"10,000-100,000",54.0821905697785,"Rural settings","COD",2015-04-27,2015-06-14
"afr","cod","kasai","ilebohealthdistrict",1,"Monday","COD","admin2","weekly",114754.2,156,6,9,3.64690190181458,1.3594275154447,3.84615384615385,1425.562736,1.76,"afr::cod::kasai::ilebohealthdistrict_1","AFR",2017-10-16,2017-12-17,NA,"yes","complete",14336,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",80.4974745074986,"Rural settings","COD",2017-10-16,2017-12-17
